SITE_ID,YEAR,VISIT_NO,LOC_NAME,DATE_COL,TEAM_ID,XSTATUS,VALXSTAT,SITESAMP,MLAT_DD,MLON_DD,XLAT_DD,XLON_DD,MLAT_DEG,MLAT_MIN,MLAT_SEC,MLON_DEG,MLON_MIN,MLON_SEC,XLAT_DEG,XLAT_MIN,XLAT_SEC,XLON_DEG,XLON_MIN,XLON_SEC,XDIMEN,XGPSCOOR,VER_STAT,GPS_VER,LOC_VER,SIG_VER,RDS_VER,TOP_VER,OTH_VER,RCHWIDTH,RCHUP,RCHDOWN,RCHLEN,COM_IM,STATE,TRCHLEN,XLONDD 
OWW04440-0480,2004,1,Greenville Creek,9/9/04,16,SAMPLEABLE,WADEABLE,Y,40.07576,-84.84435,40.07579,-84.84426,40,4,33,84,50,40,40,4,33,84,50,39,3D,Y,VERIFIED,Y,N,N,Y,N,N,3,75,75, , ,IN,150,  
OWW04440-0481,2004,1,CHEWALCA CREEK,7/28/04,3,SAMPLEABLE,WADEABLE,Y,32.553423,-85.417978,32.55349,-85.41761,32,33,12,85,25,5,32,33,13,85,25,3,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,9,180,180, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AL,360,  
OWW04440-0482,2004,1,HEMMINGWAY AND WHIPPLE DRAIN,10/9/04,2,SAMPLEABLE,WADEABLE,Y,43.182202,-83.405923,43.1823,-83.40575,43,10,56,83,24,21,43,10,56,83,24,21,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,2,75,75, , ,MI,150,  
OWW04440-0483,2004,1,Four Mile Creek,7/13/04,6,SAMPLEABLE,WADEABLE,Y,40.051685,-95.935856,40.05196,-95.93615,40,3,6,95,56,9,40,3,7,95,56,10,3D,Y,VERIFIED,Y,N,N,Y,Y,N,6,120,120, , ,NE,240,  
OWW04440-0485,2004,1,Peter Creek,6/20/04,2,SAMPLEABLE,WADEABLE,Y,32.99026,-92.610469,32.99014,-92.61064,32,59,25,92,36,38,32,59,25,92,36,38,3D,Y,VERIFIED,Y,Y,N,N,Y,Mapzone website.,2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",LA,150,  
OWW04440-0486,2004,1,White Sulfur Run,9/7/04,20,SAMPLEABLE,PARBYWADE,Y,39.642601,-78.498984,39.642601,-78.498984,39,38,33,78,29,56,39,38,33,78,29,56,3D,Y,VERIFIED,Y,N,N,N,Y,N,1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",MD,150,  
OWW04440-0487,2004,1,SOUTH FORK BOB CREEK,6/25/04,1,SAMPLEABLE,WADEABLE,Y,45.117316,-91.275363,45.117316,-91.275363,45,7,2,91,16,31,45,7,2,91,16,31,3D,Y,VERIFIED,Y,Y,N,N,Y,N,2,75,75, , ,WI,150,  
OWW04440-0488,2004,1,North Blackbird (Trib),6/23/04,2,SAMPLEABLE,WADEABLE,Y,42.123796,-96.404221,42.12391,-96.40422,42,7,26,96,24,15,42,7,26,96,24,15,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,2,75,75, , ,NE,150,  
OWW04440-0489,2004,1,Hornsby Creek,6/17/04,3,SAMPLEABLE,WADEABLE,Y,30.5821,-90.806,30.58217,-90.8058,30,34,56,90,48,22,30,34,56,90,48,21,3D,Y,VERIFIED,Y,N,N,N,Y,N,3.2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",LA,150,  
OWW04440-0493,2004,1,PAINT CREEK,6/18/04,1,SAMPLEABLE,WADEABLE,Y,33.1087,-99.4416,33.1085,-99.44167,33,6,31,99,26,30,33,6,31,99,26,30,3D,Y,VERIFIED,Y,Y,N,N,N,N,13,210,210, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,420,  
OWW04440-0496,2004,1,Fox Creek,9/22/04,2,SAMPLEABLE,WADEABLE,Y,38.246812,-83.608451,38.24721,-83.60809,38,14,49,83,36,30,38,14,50,83,36,29,3D,N,VERIFIED,Y,N,N,Y,N,N,11,220,220, , ,KY,440,  
OWW04440-0498,2004,1,West Branch Perkiomen,8/17/04,2,SAMPLEABLE,WADEABLE,Y,40.37658,-75.530679,40.37676,-75.53666,40,22,36,75,31,50,40,22,36,75,32,12,3D,Y,VERIFIED,Y,N,N,N,Y,N,14,280,280, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,560,  
OWW04440-0499,2004,1,Briar Creek,8/16/04,11,SAMPLEABLE,INTWADE,Y,36.643824,-90.884347,15.688671,-5.40568,36,38,38,90,53,4,15,41,19,5,24,20, ,Y,VERIFIED, ,N,N,N,Y,N,9,180,180, , ,MO,360,  
OWW04440-0502,2004,1,BIG BRANCH,7/27/04,1,SAMPLEABLE,WADEABLE,Y,34.416939,-84.813666, , ,34,25,1,84,48,49,34,25,0,84,48,49, ,Y,VERIFIED,N,N,N,N,Y,N,4,135,15, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",GA,150,  
OWW04440-0504,2004,1,Cedar Creek,9/20/04,2,SAMPLEABLE,WADEABLE,Y,42.330234,-86.207764,42.3304,-86.20797,42,19,49,86,12,28,42,19,49,86,12,29,3D,Y,VERIFIED,Y,N,N,Y,Y,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",MI,150,  
OWW04440-0506,2004,1,Brushy Fork,9/14/04,16,SAMPLEABLE,PARBYWADE,Y,40.15499,-82.19008,40.15496,-82.18995,40,9,18,82,11,24,40,9,18,82,11,24,3D,Y,VERIFIED,Y,N,N,Y,N,N,8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OH,320,  
OWW04440-0507,2004,1,Trib to Waterhen Creek,9/11/04,5,SAMPLEABLE,WADEABLE,Y,47.371784,-92.239156,47.371784,-92.239156,47,22,18,92,14,21,47,22,18,92,14,21,3D,Y,VERIFIED,Y,Y,N,Y,Y,Aerial.,3,75,75, , ,MN,150,  
OWW04440-0511,2004,1,Charlotte Creek,8/18/04,2,SAMPLEABLE,WADEABLE,Y,42.568191,-74.625002,42.56826,-74.62521,42,34,5,74,37,30,42,34,6,74,37,31,3D,Y,VERIFIED,Y,N,N,Y,N,N,4,80,80, , ,NY,160,  
OWW04440-0513,2004,1,LOST CREEK,7/17/04,6,SAMPLEABLE,WADEABLE,Y,42.966939,-100.014806,42.96705,-100.01481,42,58,1,100,0,53,42,58,1,100,0,53,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,2,75,75, , ,NE,150,  
OWW04440-0514,2004,1,Cole Brook,7/29/04,2,SAMPLEABLE,WADEABLE,Y,42.501044,-74.43932,42.50151,-74.43965,42,30,4,74,26,22,42,30,5,74,26,23,3D,Y,VERIFIED,Y,N,N,Y,N,N,7,280,0, , ,NY,280,  
OWW04440-0515,2004,1,WEST FORK CHOCOLATE BAYOU,9/7/04,13,SAMPLEABLE,WADEABLE,Y,29.46917,-95.425424,29.4692,-95.4254,29,28,9,95,25,32,29,28,9,95,25,31,3D,Y,VERIFIED,Y,N,N,N,N,N,8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,320,  
OWW04440-0516,2004,1,Old Town Creek,7/29/04,7,SAMPLEABLE,WADEABLE,Y,36.542509,-83.766358,36.54249,-83.76789,36,32,33,83,45,59,36,32,33,83,46,4,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,2,75,75, , ,TN,150,  
OWW04440-0518,2004,1,SLATER RUN,9/1/04,5,SAMPLEABLE,WADEABLE,Y,40.590407,-82.418671,40.59054,-82.841873,40,35,25,82,25,7,40,35,26,82,50,31,3D,Y,VERIFIED,Y,Y,Y,N,Y,Recon(?) Assistance, , , , , ,OH, ,  
OWW04440-0526,2004,1,Ruff Creek,8/5/04,2,SAMPLEABLE,WADEABLE,Y,34.567944,-85.181194,34.568111,-85.181222,34,34,5,85,10,52,34,34,5,85,10,52,2D,Y,VERIFIED,Y,Y,N,Y,Y,N,8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",GA,320,  
OWW04440-0528,2004,1,Wanadoga Creek,9/21/04,2,SAMPLEABLE,WADEABLE,Y,42.437246,-85.121226,42.43732,-85.12016,42,26,14,85,7,16,42,26,14,85,7,13,3D,N,VERIFIED,Y,Y,N,Y,Y,N,10,200,200, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",MI,400,  
OWW04440-0529,2004,1,NO NAME,7/27/04,1,SAMPLEABLE,WADEABLE,Y,32.91845,-86.32452,32.91846,-86.32452,32,55,6,86,19,28,32,55,6,86,19,28,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AL,150,  
OWW04440-0530,2004,1,STURGEON CREEK,10/7/04,2,SAMPLEABLE,WADEABLE,Y,43.632979,-84.265503,43.63327,-84.26542,43,37,59,84,15,56,43,37,60,84,15,56,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,8,32,188, , ,MI,320,  
OWW04440-0531,2004,1,Big Blue River West Fork,10/14/04,6,SAMPLEABLE,WADEABLE,Y,40.715939,-97.755066,40.71593,-97.75493,40,42,57,97,45,18,40,42,57,97,45,18,3D,Y,VERIFIED,Y,Y,Y,Y,Y,N,6,120,120, , ,NE,240,  
OWW04440-0535,2004,1,Drewek Creek,8/12/04,4,SAMPLEABLE,WADEABLE,Y,45.016497,-90.005676,45.01655,-90.0058,45,0,59,90,0,20,45,0,60,90,0,21,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,5,100,100, , ,WI,200,  
OWW04440-0538,2004,1,Tar Run,10/15/04,2,SAMPLEABLE,WADEABLE,Y,39.993466,-80.8665,39.99315,-80.86658,39,59,36,80,51,59,39,59,35,80,51,60,2D,Y,VERIFIED,Y,N,N,Y,N,N,3,75,75, , ,OH,150,  
OWW04440-0542,2004,1,WEST FORK PIGEON RIVER,10/11/04,1,SAMPLEABLE,WADEABLE,Y,35.384879,-82.941135,35.38488,-82.941135,35,23,6,82,56,28,35,23,6,82,56,28,3D,Y,VERIFIED,Y,N,N,Y,Y,N,162,324,324, , ,NC,648,  
OWW04440-0544,2004,1,Clarks Creek,9/9/04,2,SAMPLEABLE,WADEABLE,Y,38.676962,-84.72,38.67714,-84.72047,38,40,37,84,43,12,38,40,38,84,43,14,3D,Y,VERIFIED,Y,N,N,Y,N,N,20,400,400, , ,KY,800,  
OWW04440-0546,2004,1,BLACK CREEK,8/20/04,2,SAMPLEABLE,PARBYWADE,Y,44.102028,-75.664912,44.10199,-75.66489,44,6,7,75,39,54,44,6,7,75,39,54,3D,Y,VERIFIED,Y,Y,N,Y,N,N,9,180,180, , ,NY,360,  
OWW04440-0548,2004,1,UT DOUBLE BRANCH,7/15/04,1,SAMPLEABLE,WADEABLE,Y,35.643665,-81.7449, , ,35,38,37,81,44,41,35,38,36,81,44,41, ,Y,VERIFIED,N,N,N,N,N,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NC,150,  
OWW04440-0551,2004,1,NORTH BRANCH WILSON CREEK,8/10/04,4,SAMPLEABLE,WADEABLE,Y,44.963981,-92.061185,44.96406,-92.06107,44,57,50,92,3,40,44,57,51,92,3,40,3D,Y,VERIFIED,Y,Y,N,N,Y,N,4,80,80, , ,WI,160,  
OWW04440-0552,2004,1,COLE CREEK,7/31/04,2,SAMPLEABLE,WADEABLE,Y,39.197771,-90.568711,39.19778,-90.56878,39,11,52,90,34,7,39,11,52,90,34,8,3D,Y,VERIFIED,Y,N,N,N,Y,N,3,75,75, , ,IL,150,  
OWW04440-0553,2004,1,Big Creek,10/8/04,3,SAMPLEABLE,WADEABLE,Y,31.152218,-92.808854,31.15167,-92.80983,31,9,8,92,48,32,31,9,6,92,48,35,2D,Y,VERIFIED,Y,Y,N,Y,Y,N,6,120,120, ,"reordered visit numbers Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",LA,240,  
OWW04440-0554,2004,1,U.T. to Pophandusing Brook,8/15/04,2,SAMPLEABLE,WADEABLE,Y,40.814841,-75.040654,40.8153,-75.04093,40,48,53,75,2,26,40,48,55,75,2,27,3D,Y,VERIFIED,Y,N,N,Y,N,N,3,75,75, , ,NJ,150,  
OWW04440-0557,2004,1,SAN ANTONIO (2),9/16/04,1,SAMPLEABLE,WADEABLE,Y,35.971034,-106.604393,35.97104,-106.59988,35,58,16,106,36,16,35,58,16,106,35,60,3D,Y,VERIFIED,Y,N,N,N,N,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NM,200,  
OWW04440-0558,2004,1,Hurricane Creek,10/7/04,1,SAMPLEABLE,WADEABLE,Y,34.526638,-84.091333,34.526694,-84.091333,34,31,36,84,5,29,34,31,36,84,5,29,2D,Y,VERIFIED,Y,N,N,Y,Y,N,4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",GA,160,  
OWW04440-0560,2004,1,Unnamed Creek,9/1/04,4,SAMPLEABLE,WADEABLE,Y,42.835851,-89.893818,42.83586,-89.89355,42,50,9,89,53,38,42,50,9,89,53,37,3D,Y,VERIFIED,Y,Y,N,N,Y,N,1,75,75, , ,WI,150,  
OWW04440-0565,2004,1,Emachaya Creek,8/25/04,1,SAMPLEABLE,WADEABLE,Y,35.238788,-95.255333,35.2387,-95.25533,35,14,20,95,15,19,35,14,19,95,15,19,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OK,320,  
OWW04440-0567,2004,1,Little Weirgor Creek,8/11/04,4,SAMPLEABLE,WADEABLE,Y,45.664354,-91.232359,45.66449,-91.23262,45,39,52,91,13,56,45,39,52,91,13,57,3D,Y,VERIFIED,Y,N,N,N,Y,N,12,240,240, , ,WI,480,  
OWW04440-0568,2004,1,Middle Branch West Branch Copp,7/30/04,5,SAMPLEABLE,WADEABLE,Y,40.578512,-89.937505,40.57808,-89.93758,40,34,43,89,56,15,40,34,41,89,56,15,3D,Y,VERIFIED,Y,N,N,Y,Y,Aerial,6.5,130,130, , ,IL,260,  
OWW04440-0570,2004,1,OIL CREEK,8/17/04,3,SAMPLEABLE,WADEABLE,Y,41.77926,-79.80027,41.77927,-79.80029,41,46,45,79,48,1,41,46,45,79,48,1,3D,Y,VERIFIED,Y,N,N,Y,Y,N,9,180,180, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,360,  
OWW04440-0571,2004,1,Cobb River,9/11/04,2,SAMPLEABLE,WADEABLE,Y,44.012293,-93.965421,44.01226,-93.96548,44,0,44,93,57,56,44,0,44,93,57,56,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,15,300,300, , ,MN,600,  
OWW04440-0575,2004,1,UT TO WOLCOTT CK,7/3/04,2,SAMPLEABLE,WADEABLE,Y,43.15694,-76.79273,43.15709,-76.7926,43,9,25,76,47,34,43,9,26,76,47,33,3D,Y,VERIFIED,Y,N,N,Y,Y,N,3,75,75, , ,NY,150,  
OWW04440-0576,2004,1,Smokey Creek,9/21/04,2,SAMPLEABLE,WADEABLE,Y,38.362077,-83.134932,38.36219,-83.13486,38,21,43,83,8,6,38,21,44,83,8,5,2D,Y,VERIFIED,Y,N,N,Y,N,N,4,120,120, , ,KY,240,  
OWW04440-0578,2004,1,Otselic River,7/22/04,2,SAMPLEABLE,WADEABLE,Y,42.558274,-75.886589,42.55797,-75.88692,42,33,30,75,53,12,42,33,29,75,53,13,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,25,500,500, , ,NY,1000,  
OWW04440-0579,2004,1,Unnamed tributary of Greenleaf,6/17/04,12,SAMPLEABLE,INTWADE,Y,35.690043,-95.165348,35.69003,-95.16743,35,41,24,95,9,55,35,41,24,95,10,3,3D,Y,VERIFIED,Y,N,N,N,Y,N,1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OK,150,  
OWW04440-0582,2004,1,Patuxent River,10/14/04,16,SAMPLEABLE,WADEABLE,Y,39.052246,-76.800193,39.05225,-76.80019,39,3,8,76,48,1,39,3,8,76,48,1,3D,Y,VERIFIED,Y,N,N,Y,N,N,20,400,400, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",MD,800,  
OWW04440-0584,2004,1,COWHIDE SLOUGH,9/11/04,2,SAMPLEABLE,WADEABLE,Y,37.829525,-87.195562,37.82986,-87.1957,37,49,46,87,11,44,37,49,47,87,11,45,3D,Y,VERIFIED,Y,N,N,N,Y,N,3,75,75, , ,KY,150,  
OWW04440-0585,2004,1,Beacons Gully,6/30/04,3,SAMPLEABLE,WADEABLE,Y,30.5437,-92.5337,30.54374,-92.53379,30,32,37,92,32,1,30,32,37,92,32,2,3D,Y,VERIFIED,Y,Y,Y,Y,Y,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",LA,200,  
OWW04440-0586,2004,1,Messers Run,8/16/04,2,SAMPLEABLE,WADEABLE,Y,40.86913,-76.083738,40.86946,-76.08356,40,52,9,76,5,1,40,52,10,76,5,1,3D,Y,VERIFIED,Y,Y,N,N,Y,N,6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,240,  
OWW04440-0587,2004,1,BRUSH CREEK,10/5/04,11,SAMPLEABLE,WADEABLE,Y,37.889478,-93.720591,15.436259,-0.419315,37,53,22,93,43,14,15,26,11,0,25,10, ,N,VERIFIED, ,N,N,N,Y,N,17,340,340, , ,MO,680,  
OWW04440-0592,2004,1,West Fork North Branch Chicago,7/25/04,5,SAMPLEABLE,WADEABLE,Y,42.103487,-87.809474,42.10352,-87.80962,42,6,13,87,48,34,42,6,13,87,48,35,3D,N,VERIFIED,Y,Y,Y,Y,Y,Aerial,11,220,220, , ,IL,440,  
OWW04440-0594,2004,1,UT to Stoney Creek,8/22/04,2,SAMPLEABLE,WADEABLE,Y,42.059107,-74.802236,42.05925,-73.83028,42,3,33,74,48,8,42,3,33,73,49,49,3D,N,VERIFIED,Y,N,N,Y,N,N,1,75,75, , ,NY,150,  
OWW04440-0595,2004,1,Twelvemile Creek,9/21/04,1,SAMPLEABLE,INTWADE,Y,39.014903,-98.010139,39.01479,-98.01048,39,0,54,98,0,37,39,0,53,98,0,38,3D,Y,VERIFIED,Y,N,N,N,Y,N,3.5,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",KS,150,  
OWW04440-0597,2004,1,Red River,8/31/04,8,SAMPLEABLE,WADEABLE,Y,34.211845,-99.093169,34.2133,-99.09116,34,12,43,99,5,35,34,12,48,99,5,28,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,110,750,750, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OK,1500,  
OWW04440-0599,2004,1,Thompson Creek,8/11/04,4,SAMPLEABLE,WADEABLE,Y,46.67057,-90.922288,46.67057,-90.922288,46,40,14,90,55,20,46,40,14,90,55,20,3D,Y,VERIFIED,Y,Y,N,N,Y,N,4,80,80, , ,WI,160,  
OWW04440-0605,2004,1,Spring Creek,8/25/04,13,SAMPLEABLE,INTWADE,Y,30.1322,-95.9168,30.1332,-95.9168,30,7,56,95,55,0,30,7,60,95,55,0,3D,Y,VERIFIED,Y,N,N,N,N,N,6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,240,  
OWW04440-0608,2004,1,Hamm Interceptor Ditch,9/8/04,16,SAMPLEABLE,WADEABLE,Y,41.24507,-84.80405,41.24508,-84.80354,41,14,42,84,48,15,41,14,42,84,48,13,3D,Y,VERIFIED,Y,N,N,N,N,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",IN,150,  
OWW04440-0611,2004,1,Easter Creek,9/27/04,11,SAMPLEABLE,WADEABLE,Y,39.923761,-95.060929, , ,39,55,26,95,3,39, , , , , , , , ,VERIFIED, ,N,N,N,Y,N,3.6,75,75, , ,MO,150,  
OWW04440-0612,2004,1,Ripley Creek,10/13/04,7,SAMPLEABLE,WADEABLE,Y,36.1998,-82.712468,36.1998,-82.71205,36,11,59,82,42,45,36,11,59,82,42,43,3D,Y,VERIFIED,Y,N,N,Y,Y,N,4,80,80, , ,TN,160,  
OWW04440-0616,2004,1,Walnut Creek,9/28/04,11,SAMPLEABLE,WADEABLE,Y,40.116541,-92.761945, , ,40,6,60,92,45,43, , , , , , , , ,VERIFIED, ,N,N,N,Y,N,6.2,125,125, , ,MO,250,  
OWW04440-0617,2004,1,Jordan River,8/12/04,10,SAMPLEABLE,WADEABLE,Y,30.411804,-89.540205, , ,30,24,42,89,32,25, , , , , , , , ,VERIFIED, ,N,N,Y,Y,N,17,340,340, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",MS,680,  
OWW04440-0618,2004,1,PAW PAW CREEK,8/11/04,1,SAMPLEABLE,WADEABLE,Y,39.557294,-80.182442, , ,39,33,26,80,10,57,39,33,26,80,10,56, ,Y,VERIFIED,N,N,N,N,Y,GIS,10,200,200, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",WV,400,  
OWW04440-0620,2004,1,Trout Brook,8/21/04,2,SAMPLEABLE,WADEABLE,Y,44.670143,-74.802236,44.66999,-74.80192,44,40,13,74,48,8,44,40,12,74,48,7,3D,Y,VERIFIED,Y,Y,N,Y,N,N,3,75,75, , ,NY,150,  
OWW04440-0624,2004,1,Stranger Brook,9/14/04,2,SAMPLEABLE,WADEABLE,Y,39.668477,-87.150027,39.66837,-87.15002,39,40,7,87,9,0,39,40,6,87,9,0,3D,Y,VERIFIED,Y,N,N,Y,Y,N,4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",IN,160,  
OWW04440-0625,2004,1,Little Indian Bayou,10/12/04,1,SAMPLEABLE,WADEABLE,Y,30.3437,-93.2445,30.34357,-93.24452,30,20,37,93,14,40,30,20,37,93,14,40,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,9,180,180, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",LA,360,  
OWW04440-0626,2004,1,WASSAHICKON CREEK,8/21/04,2,SAMPLEABLE,WADEABLE,Y,40.220683,-75.283903,40.2205,-75.28413,40,13,14,75,17,2,40,13,14,75,17,3,3D,Y,VERIFIED,Y,Y,Y,Y,Y,N,2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,150,  
OWW04440-0629,2004,1,Prairie Creek,10/19/04,2,SAMPLEABLE,WADEABLE,Y,32.93581,-94.933678,32.93571,-94.93353,32,56,9,94,56,1,32,56,9,94,56,1,3D,Y,VERIFIED,Y,Y,Y,Y,Y,N,2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,150,  
OWW04440-0630,2004,1,Red Oak Creek,7/22/04,1,SAMPLEABLE,WADEABLE,Y,33.066098,-84.593385, , ,33,3,58,84,35,36,33,3,58,84,35,36, ,Y,VERIFIED,N,N,N,N,Y,N,6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",GA,240,  
OWW04440-0631,2004,1,Wolfden Creek,10/13/04,16,SAMPLEABLE,WADEABLE,Y,38.63948,-76.81941,38.63948,-76.81941,38,38,22,76,49,10,38,38,22,76,49,10,3D,Y,VERIFIED,Y,N,N,Y,N,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",MD,150,  
OWW04440-0632,2004,1,Daggets Creek,8/16/04,4,SAMPLEABLE,WADEABLE,Y,44.116632,-88.601905,44.11677,-88.60199,44,6,60,88,36,7,44,7,0,88,36,7,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,4,80,80, , ,WI,160,  
OWW04440-0634,2004,1,UNNAMED TRIB. TO MCDOWELL RUN,8/9/04,3,SAMPLEABLE,WADEABLE,Y,40.670812,-79.752311,40.6708,-79.75219,40,40,15,79,45,8,40,40,15,79,45,8,3D,Y,VERIFIED,Y,N,N,N,Y,N,2,75,75, , ,PA,150,  
OWW04440-0636,2004,1,Hurricane Creek,9/21/04,2,SAMPLEABLE,WADEABLE,Y,39.138015,-89.232696,39.13796,-89.23269,39,8,17,89,13,58,39,8,17,89,13,58,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,5,100,100, , ,IL,200,  
OWW04440-0640,2004,1,Hamley Run,10/14/04,2,SAMPLEABLE,WADEABLE,Y,39.385812,-82.173709,39.38586,-82.17298,39,23,9,82,10,25,39,23,9,82,10,23,3D,Y,VERIFIED,Y,N,N,Y,N,N,5,100,100, , ,OH,200,  
OWW04440-0646,2004,1,Georges Run,8/24/04,3,SAMPLEABLE,WADEABLE,Y,40.2169,-80.2868,40.2169,-80.28661,40,13,1,80,17,12,40,13,1,80,17,12,3D,Y,VERIFIED,Y,N,N,Y,Y,N,2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,150,  
OWW04440-0647,2004,1,Snake River,9/12/04,1,SAMPLEABLE,WADEABLE,Y,48.179604,-96.879127,48.18048,-96.8792,48,10,47,96,52,45,48,10,50,96,52,45,3D,Y,VERIFIED,Y,N,N,N,N,N,5,100,100, , ,MN,200,  
OWW04440-0649,2004,1,Carencro Bayou,9/30/04,3,SAMPLEABLE,WADEABLE,Y,30.3653,-92.0764,30.36635,-92.077003,30,21,55,92,4,35,30,21,59,92,4,37,3D,Y,VERIFIED,Y,Y,N,N,Y,N,4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",LA,160,  
OWW04440-0650,2004,1,Blackbird Creek,10/6/04,17,SAMPLEABLE,WADEABLE,Y,39.358732,-75.675842,39.35873,-75.67584,39,21,31,75,40,33,39,21,31,75,40,33,3D,Y,VERIFIED,Y,N,N,N,Y,Railroad track,2,75,75, , ,DE,150,  
OWW04440-0651,2004,1,Middle Fork Tebo Creek,10/4/04,11,SAMPLEABLE,WADEABLE,Y,38.480287,-93.614125,15.445671,-0.425851,38,28,49,93,36,51,15,26,44,0,25,33, ,Y,VERIFIED, ,N,N,N,Y,N,7.7,154,154, , ,MO,308,  
OWW04440-0657,2004,1,Little Shades Creek,9/29/04,2,SAMPLEABLE,WADEABLE,Y,33.42481,-86.775635,33.4248,-86.77572,33,25,29,86,46,32,33,25,29,86,46,33,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AL,240,  
